comment,label
老师讲课内容丰富，通俗易懂。,1
课程讲的非常实用/易懂。建议再增加一点实例！,1
讲的很好，不拘泥于课本,1
课程结构安排合理，相比较课本章节结构，讲授的顺序更利于初学者理解。,1
课程与老师十分有趣，使我这个非专业的学生对这门课程产生了浓浓的兴趣,1
自报名学习这本课程后就接到了无数的心里咨询师报名的电话，你们在开课前的开卷调查中说的不会因为留下电话而让我们受到影响，也不会对外泄露我们的电话，现在好了，每天都接到无数个骚扰电话，很是讨厌！还请尽快解决这个问题，也请能给我有个答复为什么会这样！,0
谜一般的考核制度,0
在这一个学期中学到了很多关于计算机的知识和应用，收获颇丰，虽然之前对这些有过接触和了解，但通过老师的讲解和学习才知道之前自己了解的还是陶少了，只有通过学习才能知道自己的不足，而通过这一学期计算机的学习正好弥补了自己的不足，虽然还有很多地方掌握的不是很好，但以后我会通过不断的练习慢慢的去掌握。,1
我觉得课程信息量较大，基础较弱的人不容易消化这些知识。,0
有点快，举的例子有点难,0
能学到很多有用的东西。,1
老师讲得很好，用不同的形式给我们讲课，能吸引我们的注意力，比看枯燥的文字好很多。网课也锻炼了很多我们的自学能力，值得推荐,1
非常 好，好好好好,1
计算思维让我更进一步地意识到学习计算机的繁复，本课程会是学习编程的基础。了解了计算机运作的思路，才能更好地掌握计算机这门学科,1
老师讲的很认真，很细，对于我这个初学者来说，很好接受,1
课程设置非常合理，每小节内容不多，容易接受,1
我已经上过计算机组成原理的课了，但是错过了一节实验课。考试虽然没有考，但是就是想知道，所以想来看看，结果没有。,0
从内容广度和章节编排上看，战教授很认真没有糊弄，虽然是网上授课，但是却不亚于大学正规计算机导论课程，感谢，已经记住您的名字。,1
了解大学计算机有关知识，获益匪浅,1
实用 非常棒 学到了很多东西 知识,1
挺好的，学到了很多。,1
老师讲的很好 就是太枯燥了,0
课堂没抓住的地方，课后还是得到了及时的补充,1
华科的组原课，一向很好,1
讲解是分析详细，书上的内容基本全部讲到。强烈推荐！！！！,1
有点虎头蛇尾，后面面向对象课程录制的时间比较老，貌似是2015年的，音频有一些失真（听不清）。最好趁着现在网课，几位老师重新录制一下。,0
非常好，清晰的了解计算机,1
完全按照课程内容安排学习完成了的，但是发帖提问没有人回复！,0
很好很优秀，完全不可更改,1
内容很充实，对我的的学习有帮助,1
用的很方便，不用跑去教室,1
感觉 好(｡･∀･)ﾉﾞ嗨哦,1
好！！！！！！！！！！！！,1
不能及时收到最新消息   讨论那方面我都没做,0
怎么下载不了，一下载就暂停。,0
本课程让我可以在上线下课之前预习，很不错,1
增加了我对计算机的认识，非常清楚，很喜欢这样的教学模式,1
非常好 我学习到了很多的知识,1
这网上课程学起来非常方便，收获很多，课堂上有些内容没弄懂，通过网课的学习，加深了印象，很好。,1
课程非常好，要点明确，有条理，老师很好，讲的好清楚,1
老师讲的很细 基本都能听懂,1
坑爹东西，看了四遍了，还是零,0
这个课的通知太迷了，就是几个讨论的成绩却和6次单元测试一样！！！,0
数值查的定义量讲的是比值，百分数值讲成了数值并且课件上也打印的数值量，与正确定义相差一百倍。我是从第三章开始看的，才看了两课就这样。你可是工科的课程啊能不能做到最起码的严谨！！！,0
本学期通过学习《计算机科学导论》MOOC课程，我学习了很多计算机知识，通过网上学习这门课让我得到很多乐趣，科普了我的计算机知识！,1
有很多帮助，值得学习,1
教材通过什么渠道可以购买？,0
我觉得结合课本学习非常好。,1
在慕课的学习过程中，弥补了我在课堂上没有听懂的知识，慕课上的课程有清晰的教学目标、 完整的知识体系、有效的作业和练习，使我有了更明确的学习目标，每一次的学习视频以及单元测试使我对知识有了更透彻的理解。在讨论区可以与同学老师一起讨论交流，这样的讨论可以让害羞的同学发表自己的看法与他人讨论，我很喜欢，更使我学习到了更多的知识，对该课程有了更深入的理解。,1
网课可以更加方便的学习，排队的过程中都可以学习了，提高了效率,1
讲的非常好，学习到了很多东西，循序渐进，易于理解,1
我看了很多视频，可是显示完成度都很低，系统是不是有问题,0
感觉还很好，从刚开始对计算机的一无所知到今天的进步，挺好！共同进步吧！,1
我觉得我对网络有了更深一步的了解，Mooc让我对计算机这门课产生了极大地兴趣。,1
收获很大，学习到了很多知识,1
课件内容丰富，练习题也很多，还有不计分分练习可以选做，适合于想要精益求精的同学。前面一半内容与C语言课程几乎一样，所以0基础的辛苦一点也能学。,1
没有时间跟进学习,0
好！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,1
学会使用了很多软件，同时也了解了计算机的基本原理,1
进度条更新总是更不上,0
目前看下来感觉不错 暂无建议,1
有的简单的地方好理解，觉得还行，有的难得地方讲得跟屎一样，直接跟着PPT练，有屁用，一点自己的讲课方式都没有，你是在练习普通话呢还是在讲课呢,0
老师讲的很全面，每周都会有作业，有利于学生更好地对知识消化和吸收。,0
课程组织合理，上课的老师很温和,1
就我个人而言 对我有非常大的帮助 提高了知识的圈子 可以无止境的学习,1
老师讲课热情，认真，是个不错的慕课选择,1
很喜欢这门课程，进一步认识计算机。,1
挺好的。感觉挺不错的。,1
我们老师上课时候奇偶校验那不小心走神一小会，想着来重新学一下，结果讲的，我觉得不好，更像是复习课，但是复习谁还会看视频复习呢？扪心自问，没上过这门课，我绝对一丁点听不明白讲的什么。没有批评各位老师的意思，凭我也不配评判人，只是想真实反馈一下，勿介意,0
很好  我学到了很多,1
内容充实，生动有趣,1
非常喜欢这门课，学到了很多东西。,1
这门课拓展了我的视野，让我了解了许多计算机知识,1
老师讲的简洁明确，没有过多的话语。有案例也特别清楚，很好哦。,1
讲的真好，这种一边ppt，一边老师头像的方式讲课就和面对面一样。,1
很荣幸能接受哈工大老师的教育，感觉哈工大的课程是慕课里最好的了，让你有课堂听课的感觉，刘老师讲课循循善诱，比那些念PPT的所谓精品课不知道强到哪里了，感谢刘老师！,1
课程体系相对完整，但课件部分细节存在问题。内容应该借鉴了国外的教材，但内容方面没有更新。,0
总是这样，讲的东西从来不会深入讲原理，只会告诉你计算。。。,0
作为一个初学者，我觉得能从课程中学到有用的知识。,1
通过这次课程，对计算机相关知识有了进一步的了解！,1
我们可以和全国高校的精英一起讨论，感觉非常棒。,1
过于仓促的学习任务（微笑）,0
网课很方便同学们自主学习、巩固、复习，是一个很好的学习方式,1
这门课程让我逐渐形成了计算思维，对以后计算机知识的学习有很大的帮助。,1
可惜了这么好的形式，装了这么差的内容。对这大学都没了信心……内核忒老了。。忒不务实,0
讲的很不错，课后习题可以让我们自己更好地巩固。,1
课程讲内容解清楚，思路明了,1
高中时我接触了VB语言，现在学习这种语言越发感受到计算机语言的逻辑等所在自觉作为入门课程是有效果的,1
课程内容丰富，授课方式新颖,1
哈工大的老师很厉害呀，深入浅出,1
课程讲的很好，很有帮助,1
只能说老师一直在照本宣科，根本没有把自身对概念，对题的理解，或者一个证明的由来给讲明白,1
